Time,Angular Acc,Angular Vel,Angular Dis,Force X,Force Y,Accel X,Accel Y,Vel X,Vel Y,Pos X,Pos Y
30.2284,0.0235618,0.59437,7.49674,8.96454e+06,2.33375e+07,25,0,880.752,0,14988.9,100
30.2444,0.0235618,0.594747,7.50625,8.74228e+06,2.34216e+07,25,0,881.152,0,15003,100
30.2604,0.0235618,0.595124,7.51577,8.51908e+06,2.35037e+07,25,0,881.552,0,15017.1,100
30.2764,0.0235618,0.595501,7.5253,8.29497e+06,2.35838e+07,25,0,881.952,0,15031.2,100
30.2934,0.0235618,0.595902,7.53542,8.06997e+06,2.36617e+07,25,0,882.377,0,15046.2,100
30.3094,0.0235618,0.596279,7.54496,7.82993e+06,2.37422e+07,25,0,882.777,0,15060.3,100
30.3254,0.0235618,0.596656,7.5545,7.60315e+06,2.38158e+07,25,0,883.177,0,15074.4,100
30.3424,0.0235618,0.597056,7.56465,7.37552e+06,2.38873e+07,25,0,883.602,0,15089.4,100
30.3584,0.0235618,0.597433,7.57421,7.13277e+06,2.39609e+07,25,0,884.002,0,15103.6,100
30.3754,0.0235618,0.597834,7.58437,6.90348e+06,2.40279e+07,25,0,884.427,0,15118.6,100
30.3924,0.0235618,0.598234,7.59453,6.65902e+06,2.40968e+07,25,0,884.852,0,15133.6,100
30.4094,0.0235618,0.598635,7.60471,6.41369e+06,2.41633e+07,25,0,885.277,0,15148.7,100
30.4254,0.0235618,0.599012,7.61429,6.16754e+06,2.42273e+07,25,0,885.677,0,15162.9,100
30.4414,0.0235618,0.599389,7.62387,5.93514e+06,2.42853e+07,25,0,886.077,0,15177,100
30.4584,0.0235618,0.59979,7.63407,5.70204e+06,2.4341e+07,25,0,886.502,0,15192.1,100
30.4744,0.0235618,0.600166,7.64367,5.45364e+06,2.43979e+07,25,0,886.902,0,15206.3,100
30.4904,0.0235618,0.600543,7.65327,5.21918e+06,2.44491e+07,25,0,887.302,0,15220.5,100
30.5064,0.0235618,0.60092,7.66288,4.9841e+06,2.44981e+07,25,0,887.702,0,15234.7,100
30.5234,0.0235618,0.601321,7.6731,4.74841e+06,2.45449e+07,25,0,888.127,0,15249.8,100
30.5394,0.0235618,0.601698,7.68273,4.49734e+06,2.45922e+07,25,0,888.527,0,15264,100
30.5564,0.0235618,0.602099,7.69296,4.26046e+06,2.46343e+07,25,0,888.952,0,15279.1,100
30.5724,0.0235618,0.602476,7.7026,4.00818e+06,2.46766e+07,25,0,889.352,0,15293.3,100
30.5894,0.0235618,0.602876,7.71284,3.77021e+06,2.47141e+07,25,0,889.777,0,15308.4,100
30.6054,0.0235618,0.603253,7.72249,3.51681e+06,2.47514e+07,25,0,890.177,0,15322.7,100
30.6214,0.0235618,0.60363,7.73214,3.27783e+06,2.47842e+07,25,0,890.577,0,15336.9,100
30.6384,0.0235618,0.604031,7.74241,3.03839e+06,2.48147e+07,25,0,891.002,0,15352.1,100
30.6554,0.0235618,0.604431,7.75268,2.78351e+06,2.48446e+07,25,0,891.427,0,15367.2,100
30.6714,0.0235618,0.604808,7.76236,2.52817e+06,2.48718e+07,25,0,891.827,0,15381.5,100
30.6874,0.0235618,0.605185,7.77204,2.28745e+06,2.48951e+07,25,0,892.227,0,15395.8,100
30.7044,0.0235618,0.605586,7.78233,2.04637e+06,2.49161e+07,25,0,892.652,0,15410.9,100
30.7204,0.0235618,0.605963,7.79202,1.78984e+06,2.49358e+07,25,0,893.052,0,15425.2,100
30.7364,0.0235618,0.60634,7.80172,1.54808e+06,2.4952e+07,25,0,893.452,0,15439.5,100
30.7524,0.0235618,0.606717,7.81142,1.30601e+06,2.49659e+07,25,0,893.852,0,15453.8,100
30.7684,0.0235618,0.607094,7.82113,1.06368e+06,2.49774e+07,25,0,894.252,0,15468.1,100
30.7844,0.0235618,0.607471,7.83085,821100,2.49865e+07,25,0,894.652,0,15482.4,100
30.8014,0.0235618,0.607871,7.84118,578284,2.49933e+07,25,0,895.077,0,15497.6,100
30.8184,0.0235618,0.608272,7.85152,320072,2.4998e+07,25,0,895.502,0,15512.9,100
30.8344,0.0235618,0.608649,7.86125,61646.5,2.49999e+07,25,0,895.902,0,15527.2,100
30.8514,0.0235618,0.609049,7.8716,-181729,2.49993e+07,25,0,896.327,0,15542.4,100
30.8674,0.0235618,0.609426,7.88135,-440464,2.49961e+07,25,0,896.727,0,15556.8,100
30.8834,0.0235618,0.609803,7.8911,-684089,2.49906e+07,25,0,897.127,0,15571.1,100
30.8994,0.0235618,0.61018,7.90086,-927804,2.49828e+07,25,0,897.527,0,15585.5,100
30.9164,0.0235618,0.610581,7.91124,-1.17159e+06,2.49725e+07,25,0,897.952,0,15600.7,100
30.9334,0.0235618,0.610981,7.92162,-1.43064e+06,2.4959e+07,25,0,898.377,0,15616,100
30.9494,0.0235618,0.611358,7.9314,-1.68972e+06,2.49428e+07,25,0,898.777,0,15630.4,100
30.9664,0.0235618,0.611759,7.9418,-1.93353e+06,2.49251e+07,25,0,899.202,0,15645.7,100
30.9834,0.0235618,0.61216,7.9522,-2.19256e+06,2.49037e+07,25,0,899.627,0,15661,100
31.0005,0.0235618,0.61256,7.96261,-2.45151e+06,2.48795e+07,25,0,900.052,0,15676.3,100
31.0175,0.0235618,0.612961,7.97303,-2.71037e+06,2.48526e+07,25,0,900.477,0,15691.6,100
31.0335,0.0235618,0.613338,7.98284,-2.9691e+06,2.48231e+07,25,0,900.877,0,15706,100
31.0505,0.0235618,0.613738,7.99327,-3.21248e+06,2.47927e+07,25,0,901.302,0,15721.3,100
31.0675,0.0235618,0.614139,8.0037,-3.47089e+06,2.47579e+07,25,0,901.727,0,15736.6,100
31.0835,0.0235618,0.614516,8.01353,-3.72909e+06,2.47203e+07,25,0,902.127,0,15751,100
31.0995,0.0235618,0.614893,8.02337,-3.9719e+06,2.46825e+07,25,0,902.527,0,15765.5,100
31.1165,0.0235618,0.615293,8.03383,-4.21446e+06,2.46422e+07,25,0,902.952,0,15780.8,100
31.1325,0.0235618,0.61567,8.04367,-4.47191e+06,2.45968e+07,25,0,903.352,0,15795.3,100
31.1485,0.0235618,0.616047,8.05353,-4.71391e+06,2.45516e+07,25,0,903.752,0,15809.7,100
31.1645,0.0235618,0.616424,8.06339,-4.95559e+06,2.45039e+07,25,0,904.152,0,15824.2,100
31.1815,0.0235618,0.616825,8.07387,-5.19696e+06,2.44539e+07,25,0,904.577,0,15839.6,100
31.1975,0.0235618,0.617202,8.08374,-5.45301e+06,2.4398e+07,25,0,904.977,0,15854,100
31.2135,0.0235618,0.617579,8.09362,-5.69361e+06,2.4343e+07,25,0,905.377,0,15868.5,100
31.2295,0.0235618,0.617956,8.1035,-5.93379e+06,2.42856e+07,25,0,905.777,0,15883,100
31.2475,0.0235618,0.61838,8.11463,-6.17353e+06,2.42258e+07,25,0,906.227,0,15899.3,100
31.2635,0.0235618,0.618757,8.12453,-6.44272e+06,2.41556e+07,25,0,906.627,0,15913.8,100
31.2805,0.0235618,0.619157,8.13505,-6.68147e+06,2.40906e+07,25,0,907.052,0,15929.2,100
31.2975,0.0235618,0.619558,8.14558,-6.9346e+06,2.4019e+07,25,0,907.477,0,15944.7,100
31.3145,0.0235618,0.619959,8.15612,-7.18712e+06,2.39446e+07,25,0,907.902,0,15960.1,100
31.3305,0.0235618,0.620336,8.16604,-7.439e+06,2.38676e+07,25,0,908.302,0,15974.6,100
31.3465,0.0235618,0.620713,8.17597,-7.67544e+06,2.37926e+07,25,0,908.702,0,15989.2,100
31.3635,0.0235618,0.621113,8.18652,-7.91129e+06,2.37152e+07,25,0,909.127,0,16004.6,100
31.3795,0.0235618,0.62149,8.19647,-8.16119e+06,2.36304e+07,25,0,909.527,0,16019.2,100
31.3965,0.0235618,0.621891,8.20704,-8.39569e+06,2.35481e+07,25,0,909.952,0,16034.6,100
31.4125,0.0235618,0.622268,8.21699,-8.64411e+06,2.3458e+07,25,0,910.352,0,16049.2,100
31.4295,0.0235618,0.622668,8.22757,-8.87717e+06,2.33708e+07,25,0,910.777,0,16064.7,100
31.4455,0.0235618,0.623045,8.23754,-9.12398e+06,2.32756e+07,25,0,911.177,0,16079.2,100
31.4625,0.0235618,0.623446,8.24813,-9.35548e+06,2.31835e+07,25,0,911.602,0,16094.7,100
31.4785,0.0235618,0.623823,8.25811,-9.60059e+06,2.30831e+07,25,0,912.002,0,16109.3,100
31.4955,0.0235618,0.624223,8.26872,-9.83044e+06,2.29861e+07,25,0,912.427,0,16124.8,100
31.5115,0.0235618,0.6246,8.27871,-1.00737e+07,2.28806e+07,25,0,912.827,0,16139.4,100
31.5275,0.0235618,0.624977,8.28871,-1.03018e+07,2.27788e+07,25,0,913.227,0,16154.1,100
31.5445,0.0235618,0.625378,8.29933,-1.0529e+07,2.26747e+07,25,0,913.652,0,16169.6,100
31.5605,0.0235618,0.625755,8.30934,-1.07694e+07,2.25615e+07,25,0,914.052,0,16184.2,100
31.5775,0.0235618,0.626155,8.31999,-1.09947e+07,2.24526e+07,25,0,914.477,0,16199.7,100
31.5935,0.0235618,0.626532,8.33001,-1.1233e+07,2.23343e+07,25,0,914.877,0,16214.4,100
31.6105,0.0235618,0.626933,8.34066,-1.14562e+07,2.22206e+07,25,0,915.302,0,16229.9,100
31.6275,0.0235618,0.627333,8.35132,-1.16923e+07,2.20973e+07,25,0,915.727,0,16245.5,100
31.6445,0.0235618,0.627734,8.36199,-1.19273e+07,2.19714e+07,25,0,916.152,0,16261.1,100
31.6615,0.0235618,0.628134,8.37267,-1.2161e+07,2.18429e+07,25,0,916.577,0,16276.6,100
31.6775,0.0235618,0.628511,8.38272,-1.23935e+07,2.17118e+07,25,0,916.977,0,16291.3,100
31.6935,0.0235618,0.628888,8.39278,-1.26111e+07,2.15861e+07,25,0,917.377,0,16306,100
31.7105,0.0235618,0.629289,8.40347,-1.28276e+07,2.14582e+07,25,0,917.802,0,16321.6,100
31.7265,0.0235618,0.629666,8.41355,-1.30564e+07,2.13197e+07,25,0,918.202,0,16336.3,100
31.7435,0.0235618,0.630067,8.42425,-1.32704e+07,2.11872e+07,25,0,918.627,0,16351.9,100
31.7595,0.0235618,0.630444,8.43434,-1.34965e+07,2.10439e+07,25,0,919.027,0,16366.6,100
31.7765,0.0235618,0.630844,8.44506,-1.3708e+07,2.09067e+07,25,0,919.452,0,16382.2,100
31.7925,0.0235618,0.631221,8.45516,-1.39314e+07,2.07585e+07,25,0,919.852,0,16396.9,100
31.8085,0.0235618,0.631598,8.46526,-1.41403e+07,2.06168e+07,25,0,920.252,0,16411.7,100
31.8245,0.0235618,0.631975,8.47537,-1.43478e+07,2.04729e+07,25,0,920.652,0,16426.4,100
31.8405,0.0235618,0.632352,8.48548,-1.4554e+07,2.03268e+07,25,0,921.052,0,16441.1,100
31.8575,0.0235618,0.632753,8.49623,-1.47589e+07,2.01786e+07,25,0,921.477,0,16456.8,100
31.8745,0.0235618,0.633153,8.50699,-1.4975e+07,2.00187e+07,25,0,921.902,0,16472.5,100
31.8905,0.0235618,0.63353,8.51713,-1.51895e+07,1.98564e+07,25,0,922.302,0,16487.2,100
31.9075,0.0235618,0.633931,8.5279,-1.539e+07,1.97015e+07,25,0,922.727,0,16502.9,100
31.9235,0.0235618,0.634308,8.53805,-1.56013e+07,1.95345e+07,25,0,923.127,0,16517.7,100
31.9405,0.0235618,0.634708,8.54883,-1.57987e+07,1.93752e+07,25,0,923.552,0,16533.4,100
31.9565,0.0235618,0.635085,8.55899,-1.60068e+07,1.92037e+07,25,0,923.952,0,16548.1,100
31.9725,0.0235618,0.635462,8.56916,-1.62011e+07,1.90401e+07,25,0,924.352,0,16562.9,100
31.9885,0.0235618,0.635839,8.57933,-1.63938e+07,1.88744e+07,25,0,924.753,0,16577.7,100
32.0055,0.0235618,0.63624,8.59014,-1.65849e+07,1.87068e+07,25,0,925.177,0,16593.4,100
32.0225,0.0235618,0.63664,8.60096,-1.67862e+07,1.85263e+07,25,0,925.602,0,16609.2,100
32.0385,0.0235618,0.637017,8.61115,-1.69856e+07,1.83436e+07,25,0,926.003,0,16624,100
32.0545,0.0235618,0.637394,8.62134,-1.71716e+07,1.81696e+07,25,0,926.403,0,16638.8,100
32.0715,0.0235618,0.637795,8.63218,-1.7356e+07,1.79936e+07,25,0,926.828,0,16654.6,100
32.0875,0.0235618,0.638172,8.64239,-1.755e+07,1.78044e+07,25,0,927.228,0,16669.4,100
32.1035,0.0235618,0.638549,8.6526,-1.77308e+07,1.76244e+07,25,0,927.628,0,16684.2,100
32.1205,0.0235618,0.638949,8.66346,-1.79099e+07,1.74424e+07,25,0,928.053,0,16700,100
32.1365,0.0235618,0.639326,8.67369,-1.80982e+07,1.72468e+07,25,0,928.453,0,16714.9,100
32.1535,0.0235618,0.639727,8.68456,-1.82737e+07,1.70609e+07,25,0,928.878,0,16730.6,100
32.1695,0.0235618,0.640104,8.6948,-1.84581e+07,1.68612e+07,25,0,929.278,0,16745.5,100
32.1855,0.0235618,0.640481,8.70505,-1.86298e+07,1.66713e+07,25,0,929.678,0,16760.4,100
32.2025,0.0235618,0.640882,8.71594,-1.87996e+07,1.64796e+07,25,0,930.103,0,16776.2,100
32.2195,0.0235618,0.641282,8.72684,-1.89779e+07,1.62738e+07,25,0,930.528,0,16792,100
32.2365,0.0235618,0.641683,8.73774,-1.91542e+07,1.60661e+07,25,0,930.953,0,16807.8,100
32.2535,0.0235618,0.642083,8.74865,-1.93282e+07,1.58562e+07,25,0,931.378,0,16823.7,100
32.2695,0.0235618,0.64246,8.75893,-1.95001e+07,1.56444e+07,25,0,931.778,0,16838.6,100
32.2855,0.0235618,0.642837,8.76921,-1.96598e+07,1.54432e+07,25,0,932.178,0,16853.5,100
32.3025,0.0235618,0.643238,8.78014,-1.98176e+07,1.52402e+07,25,0,932.603,0,16869.3,100
32.3185,0.0235618,0.643615,8.79044,-1.9983e+07,1.50226e+07,25,0,933.003,0,16884.3,100
32.3354,0.0235618,0.644015,8.80138,-2.01366e+07,1.48161e+07,25,0,933.428,0,16900.1,100
32.3524,0.0235618,0.644416,8.81234,-2.02976e+07,1.45948e+07,25,0,933.853,0,16916,100
32.3684,0.0235618,0.644793,8.82265,-2.04562e+07,1.43717e+07,25,0,934.253,0,16930.9,100
32.3854,0.0235618,0.645193,8.83362,-2.06033e+07,1.41599e+07,25,0,934.678,0,16946.8,100
32.4024,0.0235618,0.645594,8.84459,-2.07573e+07,1.39331e+07,25,0,935.103,0,16962.7,100
32.4194,0.0235618,0.645994,8.85557,-2.0909e+07,1.37046e+07,25,0,935.528,0,16978.6,100
32.4364,0.0235618,0.646395,8.86655,-2.10582e+07,1.34742e+07,25,0,935.953,0,16994.5,100
32.4534,0.0235618,0.646796,8.87755,-2.12049e+07,1.3242e+07,25,0,936.378,0,17010.4,100
32.4704,0.0235618,0.647196,8.88855,-2.13492e+07,1.30081e+07,25,0,936.803,0,17026.4,100
32.4864,0.0235618,0.647573,8.8989,-2.1491e+07,1.27725e+07,25,0,937.203,0,17041.4,100
32.5034,0.0235618,0.647974,8.90992,-2.16221e+07,1.25493e+07,25,0,937.628,0,17057.3,100
32.5204,0.0235618,0.648374,8.92094,-2.1759e+07,1.23104e+07,25,0,938.053,0,17073.2,100
32.5364,0.0235618,0.648751,8.93131,-2.18934e+07,1.20698e+07,25,0,938.453,0,17088.3,100
32.5524,0.0235618,0.649128,8.9417,-2.20174e+07,1.1842e+07,25,0,938.853,0,17103.3,100
32.5694,0.0235618,0.649529,8.95273,-2.21392e+07,1.16128e+07,25,0,939.278,0,17119.2,100
32.5854,0.0235618,0.649906,8.96313,-2.2266e+07,1.13677e+07,25,0,939.678,0,17134.3,100
32.6024,0.0235618,0.650306,8.97418,-2.2383e+07,1.11356e+07,25,0,940.103,0,17150.2,100
32.6194,0.0235618,0.650707,8.98524,-2.25047e+07,1.08876e+07,25,0,940.528,0,17166.2,100
32.6364,0.0235618,0.651107,8.99631,-2.26237e+07,1.0638e+07,25,0,940.953,0,17182.2,100
32.6534,0.0235618,0.651508,9.00738,-2.274e+07,1.0387e+07,25,0,941.378,0,17198.2,100
32.6694,0.0235618,0.651885,9.01781,-2.28537e+07,1.01346e+07,25,0,941.778,0,17213.3,100
32.6874,0.0235618,0.652309,9.02954,-2.29581e+07,9.89578e+06,25,0,942.228,0,17230.2,100
32.7044,0.0235618,0.652709,9.04064,-2.30727e+07,9.62563e+06,25,0,942.653,0,17246.3,100
32.7214,0.0235618,0.65311,9.05174,-2.3178e+07,9.36909e+06,25,0,943.078,0,17262.3,100
32.7374,0.0235618,0.653487,9.06219,-2.32806e+07,9.11125e+06,25,0,943.478,0,17277.4,100
32.7544,0.0235618,0.653888,9.0733,-2.33745e+07,8.86742e+06,25,0,943.903,0,17293.4,100
32.7704,0.0235618,0.654265,9.08377,-2.34716e+07,8.60711e+06,25,0,944.303,0,17308.5,100
32.7864,0.0235618,0.654642,9.09424,-2.35604e+07,8.36102e+06,25,0,944.703,0,17323.7,100
32.8024,0.0235618,0.655019,9.10471,-2.36467e+07,8.11386e+06,25,0,945.103,0,17338.8,100
32.8194,0.0235618,0.655419,9.11585,-2.37304e+07,7.86567e+06,25,0,945.528,0,17354.8,100
32.8364,0.0235618,0.65582,9.127,-2.38165e+07,7.60086e+06,25,0,945.953,0,17370.9,100
32.8534,0.0235618,0.65622,9.13815,-2.38998e+07,7.33494e+06,25,0,946.378,0,17387,100
32.8694,0.0235618,0.656597,9.14865,-2.39801e+07,7.06793e+06,25,0,946.778,0,17402.2,100
32.8854,0.0235618,0.656974,9.15916,-2.4053e+07,6.81569e+06,25,0,947.178,0,17417.3,100
32.9014,0.0235618,0.657351,9.16968,-2.41233e+07,6.56256e+06,25,0,947.578,0,17432.5,100
32.9184,0.0235618,0.657752,9.18086,-2.4191e+07,6.30856e+06,25,0,948.003,0,17448.6,100
32.9344,0.0235618,0.658129,9.19138,-2.426e+07,6.03774e+06,25,0,948.403,0,17463.8,100
32.9504,0.0235618,0.658506,9.20192,-2.43222e+07,5.78204e+06,25,0,948.803,0,17478.9,100
32.9664,0.0235618,0.658883,9.21246,-2.43817e+07,5.52553e+06,25,0,949.203,0,17494.1,100
32.9834,0.0235618,0.659283,9.22366,-2.44386e+07,5.26826e+06,25,0,949.628,0,17510.3,100
33.0004,0.0235618,0.659684,9.23487,-2.44961e+07,4.99411e+06,25,0,950.053,0,17526.4,100
33.0174,0.0235618,0.660084,9.24609,-2.45506e+07,4.71917e+06,25,0,950.478,0,17542.6,100
33.0334,0.0235618,0.660461,9.25665,-2.46019e+07,4.44347e+06,25,0,950.878,0,17557.8,100
33.0494,0.0235618,0.660838,9.26722,-2.46475e+07,4.18333e+06,25,0,951.278,0,17573,100
33.0664,0.0235618,0.661239,9.27846,-2.46904e+07,3.92257e+06,25,0,951.703,0,17589.2,100
33.0824,0.0235618,0.661616,9.28905,-2.47329e+07,3.64485e+06,25,0,952.103,0,17604.4,100
33.0994,0.0235618,0.662016,9.3003,-2.47701e+07,3.38291e+06,25,0,952.528,0,17620.6,100
33.1154,0.0235618,0.662393,9.31089,-2.48066e+07,3.104e+06,25,0,952.928,0,17635.8,100
33.1314,0.0235618,0.66277,9.32149,-2.4838e+07,2.841e+06,25,0,953.328,0,17651.1,100
33.1474,0.0235618,0.663147,9.3321,-2.48668e+07,2.57753e+06,25,0,953.728,0,17666.3,100
33.1644,0.0235618,0.663548,9.34338,-2.48927e+07,2.31364e+06,25,0,954.153,0,17682.6,100
33.1804,0.0235618,0.663925,9.354,-2.49172e+07,2.03277e+06,25,0,954.553,0,17697.8,100
33.1964,0.0235618,0.664302,9.36462,-2.49374e+07,1.76806e+06,25,0,954.953,0,17713.1,100
33.2124,0.0235618,0.664679,9.37525,-2.49548e+07,1.50299e+06,25,0,955.353,0,17728.4,100
33.2284,0.0235618,0.665056,9.38589,-2.49693e+07,1.2376e+06,25,0,955.753,0,17743.7,100
33.2444,0.0235618,0.665433,9.39653,-2.49811e+07,971930,25,0,956.153,0,17759,100
33.2604,0.0235618,0.66581,9.40718,-2.499e+07,705982,25,0,956.553,0,17774.3,100
33.2764,0.0235618,0.666187,9.41784,-2.49961e+07,439811,25,0,956.953,0,17789.6,100
33.2934,0.0235618,0.666588,9.42917,-2.49994e+07,173448,25,0,957.378,0,17805.8,100
33.3104,0.0235618,0.666988,9.4405,-2.49998e+07,-109768,25,0,957.803,0,17822.1,100
33.3274,0.0235618,0.667389,9.45185,-2.49969e+07,-393137,25,0,958.228,0,17838.4,100
33.3434,0.0235618,0.667766,9.46253,-2.49908e+07,-676645,25,0,958.628,0,17853.8,100
33.3604,0.0235618,0.668166,9.47388,-2.49822e+07,-943533,25,0,959.053,0,17870.1,100
33.3764,0.0235618,0.668543,9.48458,-2.49699e+07,-1.22715e+06,25,0,959.453,0,17885.4,100
33.3924,0.0235618,0.66892,9.49528,-2.49553e+07,-1.49409e+06,25,0,959.853,0,17900.8,100
33.4094,0.0235618,0.669321,9.50665,-2.49379e+07,-1.761e+06,25,0,960.278,0,17917.1,100
33.4264,0.0235618,0.669721,9.51803,-2.49163e+07,-2.04456e+06,25,0,960.703,0,17933.4,100
33.4424,0.0235618,0.670098,9.52875,-2.48914e+07,-2.32802e+06,25,0,961.103,0,17948.8,100
33.4584,0.0235618,0.670475,9.53948,-2.4865e+07,-2.59468e+06,25,0,961.503,0,17964.2,100
33.4754,0.0235618,0.670876,9.55088,-2.48357e+07,-2.86118e+06,25,0,961.928,0,17980.5,100
33.4914,0.0235618,0.671253,9.56161,-2.48015e+07,-3.14417e+06,25,0,962.328,0,17995.9,100
33.5074,0.0235618,0.67163,9.57236,-2.47663e+07,-3.41026e+06,25,0,962.728,0,18011.3,100
33.5243,0.0235618,0.67203,9.58378,-2.47282e+07,-3.67613e+06,25,0,963.153,0,18027.7,100
33.5403,0.0235618,0.672407,9.59453,-2.46846e+07,-3.95831e+06,25,0,963.553,0,18043.1,100
33.5563,0.0235618,0.672784,9.6053,-2.46406e+07,-4.22357e+06,25,0,963.953,0,18058.5,100
33.5733,0.0235618,0.673185,9.61674,-2.45938e+07,-4.48848e+06,25,0,964.378,0,18074.9,100
33.5893,0.0235618,0.673562,9.62751,-2.45408e+07,-4.76957e+06,25,0,964.778,0,18090.3,100
33.6053,0.0235618,0.673939,9.63829,-2.4488e+07,-5.03368e+06,25,0,965.178,0,18105.8,100
33.6213,0.0235618,0.674316,9.64908,-2.44323e+07,-5.29735e+06,25,0,965.578,0,18121.2,100
33.6383,0.0235618,0.674716,9.66054,-2.43738e+07,-5.56056e+06,25,0,966.003,0,18137.6,100
33.6543,0.0235618,0.675093,9.67134,-2.43084e+07,-5.83968e+06,25,0,966.403,0,18153.1,100
33.6703,0.0235618,0.67547,9.68215,-2.42439e+07,-6.10183e+06,25,0,966.803,0,18168.6,100
33.6863,0.0235618,0.675847,9.69296,-2.41766e+07,-6.36341e+06,25,0,967.203,0,18184,100
33.7023,0.0235618,0.676224,9.70377,-2.41064e+07,-6.6244e+06,25,0,967.603,0,18199.5,100
33.7193,0.0235618,0.676625,9.71527,-2.40333e+07,-6.88475e+06,25,0,968.028,0,18216,100
33.7353,0.0235618,0.677002,9.7261,-2.39526e+07,-7.16066e+06,25,0,968.428,0,18231.5,100
33.7523,0.0235618,0.677402,9.73761,-2.38736e+07,-7.41962e+06,25,0,968.853,0,18247.9,100
33.7683,0.0235618,0.677779,9.74846,-2.37866e+07,-7.69397e+06,25,0,969.253,0,18263.4,100
33.7843,0.0235618,0.678156,9.7593,-2.37018e+07,-7.95139e+06,25,0,969.653,0,18278.9,100
33.8003,0.0235618,0.678533,9.77016,-2.36142e+07,-8.20802e+06,25,0,970.053,0,18294.5,100
33.8163,0.0235618,0.67891,9.78102,-2.35237e+07,-8.46383e+06,25,0,970.453,0,18310,100
33.8333,0.0235618,0.679311,9.79256,-2.34304e+07,-8.71878e+06,25,0,970.878,0,18326.5,100
33.8503,0.0235618,0.679712,9.80411,-2.33282e+07,-8.9887e+06,25,0,971.303,0,18343,100
33.8673,0.0235618,0.680112,9.81567,-2.32228e+07,-9.25758e+06,25,0,971.728,0,18359.5,100
33.8833,0.0235618,0.680489,9.82656,-2.31142e+07,-9.52538e+06,25,0,972.128,0,18375.1,100
33.8993,0.0235618,0.680866,9.83745,-2.30092e+07,-9.77639e+06,25,0,972.528,0,18390.6,100
33.9153,0.0235618,0.681243,9.84834,-2.29013e+07,-1.00264e+07,25,0,972.928,0,18406.2,100
33.9313,0.0235618,0.68162,9.85925,-2.27907e+07,-1.02753e+07,25,0,973.328,0,18421.8,100
33.9473,0.0235618,0.681997,9.87016,-2.26774e+07,-1.05232e+07,25,0,973.728,0,18437.3,100
33.9633,0.0235618,0.682374,9.88107,-2.25612e+07,-1.077e+07,25,0,974.128,0,18452.9,100
33.9803,0.0235618,0.682775,9.89267,-2.24423e+07,-1.10156e+07,25,0,974.553,0,18469.5,100
33.9963,0.0235618,0.683152,9.9036,-2.2313e+07,-1.12752e+07,25,0,974.953,0,18485.1,100
34.0133,0.0235618,0.683552,9.91522,-2.21884e+07,-1.15184e+07,25,0,975.378,0,18501.7,100
34.0293,0.0235618,0.683929,9.92616,-2.20531e+07,-1.17754e+07,25,0,975.779,0,18517.3,100
34.0463,0.0235618,0.68433,9.93779,-2.1923e+07,-1.20159e+07,25,0,976.203,0,18533.9,100
34.0623,0.0235618,0.684707,9.94874,-2.17818e+07,-1.22701e+07,25,0,976.604,0,18549.5,100
34.0783,0.0235618,0.685084,9.9597,-2.16461e+07,-1.25079e+07,25,0,977.004,0,18565.1,100
34.0953,0.0235618,0.685484,9.97135,-2.15077e+07,-1.27443e+07,25,0,977.429,0,18581.7,100
34.1123,0.0235618,0.685885,9.98301,-2.13578e+07,-1.2994e+07,25,0,977.854,0,18598.4,100
34.1293,0.0235618,0.686285,9.99467,-2.12049e+07,-1.32421e+07,25,0,978.279,0,18615,100
34.1463,0.0235618,0.686686,10.0063,-2.1049e+07,-1.34885e+07,25,0,978.703,0,18631.6,100
34.1633,0.0235618,0.687086,10.018,-2.08901e+07,-1.37333e+07,25,0,979.128,0,18648.3,100
34.1793,0.0235618,0.687463,10.029,-2.07283e+07,-1.39763e+07,25,0,979.529,0,18663.9,100
34.1963,0.0235618,0.687864,10.0407,-2.05734e+07,-1.42034e+07,25,0,979.953,0,18680.6,100
34.2123,0.0235618,0.688241,10.0517,-2.04059e+07,-1.44429e+07,25,0,980.354,0,18696.3,100
34.2293,0.0235618,0.688642,10.0634,-2.02457e+07,-1.46667e+07,25,0,980.779,0,18712.9,100
34.2453,0.0235618,0.689019,10.0744,-2.00727e+07,-1.49026e+07,25,0,981.179,0,18728.6,100
34.2613,0.0235618,0.689396,10.0855,-1.99072e+07,-1.51229e+07,25,0,981.579,0,18744.3,100
34.2773,0.0235618,0.689773,10.0965,-1.97393e+07,-1.53415e+07,25,0,981.979,0,18760,100
34.2943,0.0235618,0.690173,10.1082,-1.95688e+07,-1.55583e+07,25,0,982.404,0,18776.7,100
34.3103,0.0235618,0.69055,10.1193,-1.9385e+07,-1.57868e+07,25,0,982.804,0,18792.5,100
34.3273,0.0235618,0.690951,10.131,-1.92094e+07,-1.6e+07,25,0,983.229,0,18809.2,100
34.3433,0.0235618,0.691328,10.1421,-1.90202e+07,-1.62244e+07,25,0,983.629,0,18824.9,100
34.3603,0.0235618,0.691728,10.1538,-1.88396e+07,-1.64338e+07,25,0,984.054,0,18841.6,100
34.3773,0.0235618,0.692129,10.1656,-1.86451e+07,-1.66541e+07,25,0,984.479,0,18858.4,100
34.3933,0.0235618,0.692506,10.1767,-1.84479e+07,-1.68723e+07,25,0,984.879,0,18874.1,100
34.4093,0.0235618,0.692883,10.1878,-1.82599e+07,-1.70756e+07,25,0,985.279,0,18889.9,100
